"steps","date","interval","weekday","type"
0,2012-11-06,5,"Tuesday","weekday"
0,2012-11-06,10,"Tuesday","weekday"
0,2012-11-06,15,"Tuesday","weekday"
0,2012-11-06,20,"Tuesday","weekday"
0,2012-11-06,25,"Tuesday","weekday"
0,2012-11-06,30,"Tuesday","weekday"
0,2012-11-06,35,"Tuesday","weekday"
0,2012-11-06,40,"Tuesday","weekday"
0,2012-11-06,45,"Tuesday","weekday"
0,2012-11-06,50,"Tuesday","weekday"
0,2012-11-06,55,"Tuesday","weekday"
0,2012-11-06,100,"Tuesday","weekday"
0,2012-11-06,105,"Tuesday","weekday"
0,2012-11-06,110,"Tuesday","weekday"
0,2012-11-06,115,"Tuesday","weekday"
0,2012-11-06,120,"Tuesday","weekday"
0,2012-11-06,125,"Tuesday","weekday"
0,2012-11-06,130,"Tuesday","weekday"
0,2012-11-06,135,"Tuesday","weekday"
0,2012-11-06,140,"Tuesday","weekday"
0,2012-11-06,145,"Tuesday","weekday"
0,2012-11-06,150,"Tuesday","weekday"
0,2012-11-06,155,"Tuesday","weekday"
0,2012-11-06,200,"Tuesday","weekday"
0,2012-11-06,205,"Tuesday","weekday"
0,2012-11-06,210,"Tuesday","weekday"
0,2012-11-06,215,"Tuesday","weekday"
0,2012-11-06,220,"Tuesday","weekday"
0,2012-11-06,225,"Tuesday","weekday"
0,2012-11-06,230,"Tuesday","weekday"
0,2012-11-06,235,"Tuesday","weekday"
0,2012-11-06,240,"Tuesday","weekday"
0,2012-11-06,245,"Tuesday","weekday"
0,2012-11-06,250,"Tuesday","weekday"
0,2012-11-06,255,"Tuesday","weekday"
0,2012-11-06,300,"Tuesday","weekday"
0,2012-11-06,305,"Tuesday","weekday"
0,2012-11-06,310,"Tuesday","weekday"
0,2012-11-06,315,"Tuesday","weekday"
0,2012-11-06,320,"Tuesday","weekday"
0,2012-11-06,325,"Tuesday","weekday"
0,2012-11-06,330,"Tuesday","weekday"
0,2012-11-06,335,"Tuesday","weekday"
0,2012-11-06,340,"Tuesday","weekday"
0,2012-11-06,345,"Tuesday","weekday"
0,2012-11-06,350,"Tuesday","weekday"
0,2012-11-06,355,"Tuesday","weekday"
0,2012-11-06,400,"Tuesday","weekday"
0,2012-11-06,405,"Tuesday","weekday"
0,2012-11-06,410,"Tuesday","weekday"
0,2012-11-06,415,"Tuesday","weekday"
0,2012-11-06,420,"Tuesday","weekday"
0,2012-11-06,425,"Tuesday","weekday"
0,2012-11-06,430,"Tuesday","weekday"
0,2012-11-06,435,"Tuesday","weekday"
0,2012-11-06,440,"Tuesday","weekday"
0,2012-11-06,445,"Tuesday","weekday"
0,2012-11-06,450,"Tuesday","weekday"
0,2012-11-06,455,"Tuesday","weekday"
0,2012-11-06,500,"Tuesday","weekday"
0,2012-11-06,505,"Tuesday","weekday"
0,2012-11-06,510,"Tuesday","weekday"
0,2012-11-06,515,"Tuesday","weekday"
0,2012-11-06,520,"Tuesday","weekday"
0,2012-11-06,525,"Tuesday","weekday"
0,2012-11-06,530,"Tuesday","weekday"
0,2012-11-06,535,"Tuesday","weekday"
0,2012-11-06,540,"Tuesday","weekday"
0,2012-11-06,545,"Tuesday","weekday"
0,2012-11-06,550,"Tuesday","weekday"
0,2012-11-06,555,"Tuesday","weekday"
0,2012-11-06,600,"Tuesday","weekday"
0,2012-11-06,605,"Tuesday","weekday"
0,2012-11-06,610,"Tuesday","weekday"
0,2012-11-06,615,"Tuesday","weekday"
21,2012-11-06,620,"Tuesday","weekday"
48,2012-11-06,625,"Tuesday","weekday"
0,2012-11-06,630,"Tuesday","weekday"
15,2012-11-06,635,"Tuesday","weekday"
24,2012-11-06,640,"Tuesday","weekday"
37,2012-11-06,645,"Tuesday","weekday"
190,2012-11-06,650,"Tuesday","weekday"
14,2012-11-06,655,"Tuesday","weekday"
404,2012-11-06,700,"Tuesday","weekday"
123,2012-11-06,705,"Tuesday","weekday"
0,2012-11-06,710,"Tuesday","weekday"
0,2012-11-06,715,"Tuesday","weekday"
0,2012-11-06,720,"Tuesday","weekday"
0,2012-11-06,725,"Tuesday","weekday"
23,2012-11-06,730,"Tuesday","weekday"
0,2012-11-06,735,"Tuesday","weekday"
17,2012-11-06,740,"Tuesday","weekday"
511,2012-11-06,745,"Tuesday","weekday"
630,2012-11-06,750,"Tuesday","weekday"
372,2012-11-06,755,"Tuesday","weekday"
32,2012-11-06,800,"Tuesday","weekday"
68,2012-11-06,805,"Tuesday","weekday"
119,2012-11-06,810,"Tuesday","weekday"
0,2012-11-06,815,"Tuesday","weekday"
0,2012-11-06,820,"Tuesday","weekday"
0,2012-11-06,825,"Tuesday","weekday"
12,2012-11-06,830,"Tuesday","weekday"
0,2012-11-06,835,"Tuesday","weekday"
49,2012-11-06,840,"Tuesday","weekday"
37,2012-11-06,845,"Tuesday","weekday"
0,2012-11-06,850,"Tuesday","weekday"
195,2012-11-06,855,"Tuesday","weekday"
433,2012-11-06,900,"Tuesday","weekday"
165,2012-11-06,905,"Tuesday","weekday"
0,2012-11-06,910,"Tuesday","weekday"
0,2012-11-06,915,"Tuesday","weekday"
0,2012-11-06,920,"Tuesday","weekday"
0,2012-11-06,925,"Tuesday","weekday"
0,2012-11-06,930,"Tuesday","weekday"
0,2012-11-06,935,"Tuesday","weekday"
0,2012-11-06,940,"Tuesday","weekday"
0,2012-11-06,945,"Tuesday","weekday"
9,2012-11-06,950,"Tuesday","weekday"
0,2012-11-06,955,"Tuesday","weekday"
0,2012-11-06,1000,"Tuesday","weekday"
0,2012-11-06,1005,"Tuesday","weekday"
238,2012-11-06,1010,"Tuesday","weekday"
24,2012-11-06,1015,"Tuesday","weekday"
149,2012-11-06,1020,"Tuesday","weekday"
135,2012-11-06,1025,"Tuesday","weekday"
0,2012-11-06,1030,"Tuesday","weekday"
0,2012-11-06,1035,"Tuesday","weekday"
0,2012-11-06,1040,"Tuesday","weekday"
0,2012-11-06,1045,"Tuesday","weekday"
0,2012-11-06,1050,"Tuesday","weekday"
0,2012-11-06,1055,"Tuesday","weekday"
0,2012-11-06,1100,"Tuesday","weekday"
0,2012-11-06,1105,"Tuesday","weekday"
6,2012-11-06,1110,"Tuesday","weekday"
11,2012-11-06,1115,"Tuesday","weekday"
0,2012-11-06,1120,"Tuesday","weekday"
0,2012-11-06,1125,"Tuesday","weekday"
0,2012-11-06,1130,"Tuesday","weekday"
0,2012-11-06,1135,"Tuesday","weekday"
18,2012-11-06,1140,"Tuesday","weekday"
0,2012-11-06,1145,"Tuesday","weekday"
0,2012-11-06,1150,"Tuesday","weekday"
0,2012-11-06,1155,"Tuesday","weekday"
0,2012-11-06,1200,"Tuesday","weekday"
101,2012-11-06,1205,"Tuesday","weekday"
351,2012-11-06,1210,"Tuesday","weekday"
32,2012-11-06,1215,"Tuesday","weekday"
6,2012-11-06,1220,"Tuesday","weekday"
24,2012-11-06,1225,"Tuesday","weekday"
0,2012-11-06,1230,"Tuesday","weekday"
0,2012-11-06,1235,"Tuesday","weekday"
0,2012-11-06,1240,"Tuesday","weekday"
9,2012-11-06,1245,"Tuesday","weekday"
12,2012-11-06,1250,"Tuesday","weekday"
0,2012-11-06,1255,"Tuesday","weekday"
0,2012-11-06,1300,"Tuesday","weekday"
0,2012-11-06,1305,"Tuesday","weekday"
0,2012-11-06,1310,"Tuesday","weekday"
0,2012-11-06,1315,"Tuesday","weekday"
294,2012-11-06,1320,"Tuesday","weekday"
168,2012-11-06,1325,"Tuesday","weekday"
154,2012-11-06,1330,"Tuesday","weekday"
0,2012-11-06,1335,"Tuesday","weekday"
0,2012-11-06,1340,"Tuesday","weekday"
6,2012-11-06,1345,"Tuesday","weekday"
5,2012-11-06,1350,"Tuesday","weekday"
0,2012-11-06,1355,"Tuesday","weekday"
0,2012-11-06,1400,"Tuesday","weekday"
0,2012-11-06,1405,"Tuesday","weekday"
0,2012-11-06,1410,"Tuesday","weekday"
83,2012-11-06,1415,"Tuesday","weekday"
0,2012-11-06,1420,"Tuesday","weekday"
10,2012-11-06,1425,"Tuesday","weekday"
0,2012-11-06,1430,"Tuesday","weekday"
0,2012-11-06,1435,"Tuesday","weekday"
0,2012-11-06,1440,"Tuesday","weekday"
0,2012-11-06,1445,"Tuesday","weekday"
0,2012-11-06,1450,"Tuesday","weekday"
0,2012-11-06,1455,"Tuesday","weekday"
0,2012-11-06,1500,"Tuesday","weekday"
76,2012-11-06,1505,"Tuesday","weekday"
0,2012-11-06,1510,"Tuesday","weekday"
0,2012-11-06,1515,"Tuesday","weekday"
188,2012-11-06,1520,"Tuesday","weekday"
94,2012-11-06,1525,"Tuesday","weekday"
0,2012-11-06,1530,"Tuesday","weekday"
101,2012-11-06,1535,"Tuesday","weekday"
0,2012-11-06,1540,"Tuesday","weekday"
0,2012-11-06,1545,"Tuesday","weekday"
0,2012-11-06,1550,"Tuesday","weekday"
0,2012-11-06,1555,"Tuesday","weekday"
0,2012-11-06,1600,"Tuesday","weekday"
0,2012-11-06,1605,"Tuesday","weekday"
0,2012-11-06,1610,"Tuesday","weekday"
0,2012-11-06,1615,"Tuesday","weekday"
0,2012-11-06,1620,"Tuesday","weekday"
118,2012-11-06,1625,"Tuesday","weekday"
8,2012-11-06,1630,"Tuesday","weekday"
149,2012-11-06,1635,"Tuesday","weekday"
0,2012-11-06,1640,"Tuesday","weekday"
0,2012-11-06,1645,"Tuesday","weekday"
387,2012-11-06,1650,"Tuesday","weekday"
197,2012-11-06,1655,"Tuesday","weekday"
0,2012-11-06,1700,"Tuesday","weekday"
0,2012-11-06,1705,"Tuesday","weekday"
0,2012-11-06,1710,"Tuesday","weekday"
0,2012-11-06,1715,"Tuesday","weekday"
0,2012-11-06,1720,"Tuesday","weekday"
0,2012-11-06,1725,"Tuesday","weekday"
0,2012-11-06,1730,"Tuesday","weekday"
0,2012-11-06,1735,"Tuesday","weekday"
67,2012-11-06,1740,"Tuesday","weekday"
68,2012-11-06,1745,"Tuesday","weekday"
0,2012-11-06,1750,"Tuesday","weekday"
30,2012-11-06,1755,"Tuesday","weekday"
52,2012-11-06,1800,"Tuesday","weekday"
29,2012-11-06,1805,"Tuesday","weekday"
32,2012-11-06,1810,"Tuesday","weekday"
52,2012-11-06,1815,"Tuesday","weekday"
144,2012-11-06,1820,"Tuesday","weekday"
70,2012-11-06,1825,"Tuesday","weekday"
48,2012-11-06,1830,"Tuesday","weekday"
7,2012-11-06,1835,"Tuesday","weekday"
11,2012-11-06,1840,"Tuesday","weekday"
55,2012-11-06,1845,"Tuesday","weekday"
110,2012-11-06,1850,"Tuesday","weekday"
63,2012-11-06,1855,"Tuesday","weekday"
20,2012-11-06,1900,"Tuesday","weekday"
62,2012-11-06,1905,"Tuesday","weekday"
99,2012-11-06,1910,"Tuesday","weekday"
0,2012-11-06,1915,"Tuesday","weekday"
0,2012-11-06,1920,"Tuesday","weekday"
28,2012-11-06,1925,"Tuesday","weekday"
55,2012-11-06,1930,"Tuesday","weekday"
123,2012-11-06,1935,"Tuesday","weekday"
104,2012-11-06,1940,"Tuesday","weekday"
39,2012-11-06,1945,"Tuesday","weekday"
0,2012-11-06,1950,"Tuesday","weekday"
0,2012-11-06,1955,"Tuesday","weekday"
0,2012-11-06,2000,"Tuesday","weekday"
0,2012-11-06,2005,"Tuesday","weekday"
0,2012-11-06,2010,"Tuesday","weekday"
0,2012-11-06,2015,"Tuesday","weekday"
0,2012-11-06,2020,"Tuesday","weekday"
0,2012-11-06,2025,"Tuesday","weekday"
0,2012-11-06,2030,"Tuesday","weekday"
0,2012-11-06,2035,"Tuesday","weekday"
0,2012-11-06,2040,"Tuesday","weekday"
0,2012-11-06,2045,"Tuesday","weekday"
0,2012-11-06,2050,"Tuesday","weekday"
39,2012-11-06,2055,"Tuesday","weekday"
0,2012-11-06,2100,"Tuesday","weekday"
0,2012-11-06,2105,"Tuesday","weekday"
0,2012-11-06,2110,"Tuesday","weekday"
0,2012-11-06,2115,"Tuesday","weekday"
0,2012-11-06,2120,"Tuesday","weekday"
0,2012-11-06,2125,"Tuesday","weekday"
0,2012-11-06,2130,"Tuesday","weekday"
0,2012-11-06,2135,"Tuesday","weekday"
0,2012-11-06,2140,"Tuesday","weekday"
0,2012-11-06,2145,"Tuesday","weekday"
0,2012-11-06,2150,"Tuesday","weekday"
0,2012-11-06,2155,"Tuesday","weekday"
0,2012-11-06,2200,"Tuesday","weekday"
0,2012-11-06,2205,"Tuesday","weekday"
0,2012-11-06,2210,"Tuesday","weekday"
0,2012-11-06,2215,"Tuesday","weekday"
0,2012-11-06,2220,"Tuesday","weekday"
0,2012-11-06,2225,"Tuesday","weekday"
0,2012-11-06,2230,"Tuesday","weekday"
0,2012-11-06,2235,"Tuesday","weekday"
0,2012-11-06,2240,"Tuesday","weekday"
0,2012-11-06,2245,"Tuesday","weekday"
0,2012-11-06,2250,"Tuesday","weekday"
0,2012-11-06,2255,"Tuesday","weekday"
0,2012-11-06,2300,"Tuesday","weekday"
34,2012-11-06,2305,"Tuesday","weekday"
0,2012-11-06,2310,"Tuesday","weekday"
0,2012-11-06,2315,"Tuesday","weekday"
0,2012-11-06,2320,"Tuesday","weekday"
43,2012-11-06,2325,"Tuesday","weekday"
38,2012-11-06,2330,"Tuesday","weekday"
46,2012-11-06,2335,"Tuesday","weekday"
64,2012-11-06,2340,"Tuesday","weekday"
0,2012-11-06,2345,"Tuesday","weekday"
0,2012-11-06,2350,"Tuesday","weekday"
0,2012-11-06,2355,"Tuesday","weekday"
0,2012-11-07,0,"Wednesday","weekday"
0,2012-11-07,5,"Wednesday","weekday"
0,2012-11-07,10,"Wednesday","weekday"
0,2012-11-07,15,"Wednesday","weekday"
0,2012-11-07,20,"Wednesday","weekday"
0,2012-11-07,25,"Wednesday","weekday"
0,2012-11-07,30,"Wednesday","weekday"
0,2012-11-07,35,"Wednesday","weekday"
0,2012-11-07,40,"Wednesday","weekday"
0,2012-11-07,45,"Wednesday","weekday"
0,2012-11-07,50,"Wednesday","weekday"
0,2012-11-07,55,"Wednesday","weekday"
0,2012-11-07,100,"Wednesday","weekday"
0,2012-11-07,105,"Wednesday","weekday"
0,2012-11-07,110,"Wednesday","weekday"
0,2012-11-07,115,"Wednesday","weekday"
0,2012-11-07,120,"Wednesday","weekday"
0,2012-11-07,125,"Wednesday","weekday"
0,2012-11-07,130,"Wednesday","weekday"
0,2012-11-07,135,"Wednesday","weekday"
0,2012-11-07,140,"Wednesday","weekday"
0,2012-11-07,145,"Wednesday","weekday"
0,2012-11-07,150,"Wednesday","weekday"
0,2012-11-07,155,"Wednesday","weekday"
0,2012-11-07,200,"Wednesday","weekday"
0,2012-11-07,205,"Wednesday","weekday"
0,2012-11-07,210,"Wednesday","weekday"
0,2012-11-07,215,"Wednesday","weekday"
0,2012-11-07,220,"Wednesday","weekday"
0,2012-11-07,225,"Wednesday","weekday"
0,2012-11-07,230,"Wednesday","weekday"
0,2012-11-07,235,"Wednesday","weekday"
0,2012-11-07,240,"Wednesday","weekday"
0,2012-11-07,245,"Wednesday","weekday"
0,2012-11-07,250,"Wednesday","weekday"
0,2012-11-07,255,"Wednesday","weekday"
0,2012-11-07,300,"Wednesday","weekday"
0,2012-11-07,305,"Wednesday","weekday"
0,2012-11-07,310,"Wednesday","weekday"
0,2012-11-07,315,"Wednesday","weekday"
0,2012-11-07,320,"Wednesday","weekday"
0,2012-11-07,325,"Wednesday","weekday"
0,2012-11-07,330,"Wednesday","weekday"
0,2012-11-07,335,"Wednesday","weekday"
0,2012-11-07,340,"Wednesday","weekday"
0,2012-11-07,345,"Wednesday","weekday"
0,2012-11-07,350,"Wednesday","weekday"
0,2012-11-07,355,"Wednesday","weekday"
0,2012-11-07,400,"Wednesday","weekday"
0,2012-11-07,405,"Wednesday","weekday"
0,2012-11-07,410,"Wednesday","weekday"
0,2012-11-07,415,"Wednesday","weekday"
0,2012-11-07,420,"Wednesday","weekday"
0,2012-11-07,425,"Wednesday","weekday"
0,2012-11-07,430,"Wednesday","weekday"
0,2012-11-07,435,"Wednesday","weekday"
0,2012-11-07,440,"Wednesday","weekday"
0,2012-11-07,445,"Wednesday","weekday"
0,2012-11-07,450,"Wednesday","weekday"
0,2012-11-07,455,"Wednesday","weekday"
0,2012-11-07,500,"Wednesday","weekday"
0,2012-11-07,505,"Wednesday","weekday"
0,2012-11-07,510,"Wednesday","weekday"
0,2012-11-07,515,"Wednesday","weekday"
0,2012-11-07,520,"Wednesday","weekday"
0,2012-11-07,525,"Wednesday","weekday"
0,2012-11-07,530,"Wednesday","weekday"
0,2012-11-07,535,"Wednesday","weekday"
0,2012-11-07,540,"Wednesday","weekday"
0,2012-11-07,545,"Wednesday","weekday"
0,2012-11-07,550,"Wednesday","weekday"
0,2012-11-07,555,"Wednesday","weekday"
0,2012-11-07,600,"Wednesday","weekday"
0,2012-11-07,605,"Wednesday","weekday"
15,2012-11-07,610,"Wednesday","weekday"
44,2012-11-07,615,"Wednesday","weekday"
0,2012-11-07,620,"Wednesday","weekday"
0,2012-11-07,625,"Wednesday","weekday"
120,2012-11-07,630,"Wednesday","weekday"
31,2012-11-07,635,"Wednesday","weekday"
13,2012-11-07,640,"Wednesday","weekday"
44,2012-11-07,645,"Wednesday","weekday"
38,2012-11-07,650,"Wednesday","weekday"
113,2012-11-07,655,"Wednesday","weekday"
72,2012-11-07,700,"Wednesday","weekday"
65,2012-11-07,705,"Wednesday","weekday"
40,2012-11-07,710,"Wednesday","weekday"
0,2012-11-07,715,"Wednesday","weekday"
63,2012-11-07,720,"Wednesday","weekday"
0,2012-11-07,725,"Wednesday","weekday"
0,2012-11-07,730,"Wednesday","weekday"
10,2012-11-07,735,"Wednesday","weekday"
38,2012-11-07,740,"Wednesday","weekday"
102,2012-11-07,745,"Wednesday","weekday"
100,2012-11-07,750,"Wednesday","weekday"
243,2012-11-07,755,"Wednesday","weekday"
186,2012-11-07,800,"Wednesday","weekday"
39,2012-11-07,805,"Wednesday","weekday"
1,2012-11-07,810,"Wednesday","weekday"
393,2012-11-07,815,"Wednesday","weekday"
643,2012-11-07,820,"Wednesday","weekday"
573,2012-11-07,825,"Wednesday","weekday"
403,2012-11-07,830,"Wednesday","weekday"
690,2012-11-07,835,"Wednesday","weekday"
745,2012-11-07,840,"Wednesday","weekday"
698,2012-11-07,845,"Wednesday","weekday"
766,2012-11-07,850,"Wednesday","weekday"
507,2012-11-07,855,"Wednesday","weekday"
28,2012-11-07,900,"Wednesday","weekday"
0,2012-11-07,905,"Wednesday","weekday"
26,2012-11-07,910,"Wednesday","weekday"
144,2012-11-07,915,"Wednesday","weekday"
175,2012-11-07,920,"Wednesday","weekday"
18,2012-11-07,925,"Wednesday","weekday"
0,2012-11-07,930,"Wednesday","weekday"
0,2012-11-07,935,"Wednesday","weekday"
11,2012-11-07,940,"Wednesday","weekday"
44,2012-11-07,945,"Wednesday","weekday"
11,2012-11-07,950,"Wednesday","weekday"
66,2012-11-07,955,"Wednesday","weekday"
8,2012-11-07,1000,"Wednesday","weekday"
174,2012-11-07,1005,"Wednesday","weekday"
483,2012-11-07,1010,"Wednesday","weekday"
237,2012-11-07,1015,"Wednesday","weekday"
174,2012-11-07,1020,"Wednesday","weekday"
0,2012-11-07,1025,"Wednesday","weekday"
68,2012-11-07,1030,"Wednesday","weekday"
34,2012-11-07,1035,"Wednesday","weekday"
0,2012-11-07,1040,"Wednesday","weekday"
0,2012-11-07,1045,"Wednesday","weekday"
0,2012-11-07,1050,"Wednesday","weekday"
0,2012-11-07,1055,"Wednesday","weekday"
0,2012-11-07,1100,"Wednesday","weekday"
0,2012-11-07,1105,"Wednesday","weekday"
0,2012-11-07,1110,"Wednesday","weekday"
0,2012-11-07,1115,"Wednesday","weekday"
0,2012-11-07,1120,"Wednesday","weekday"
0,2012-11-07,1125,"Wednesday","weekday"
0,2012-11-07,1130,"Wednesday","weekday"
0,2012-11-07,1135,"Wednesday","weekday"
0,2012-11-07,1140,"Wednesday","weekday"
0,2012-11-07,1145,"Wednesday","weekday"
131,2012-11-07,1150,"Wednesday","weekday"
0,2012-11-07,1155,"Wednesday","weekday"
84,2012-11-07,1200,"Wednesday","weekday"
0,2012-11-07,1205,"Wednesday","weekday"
27,2012-11-07,1210,"Wednesday","weekday"
403,2012-11-07,1215,"Wednesday","weekday"
242,2012-11-07,1220,"Wednesday","weekday"
156,2012-11-07,1225,"Wednesday","weekday"
466,2012-11-07,1230,"Wednesday","weekday"
35,2012-11-07,1235,"Wednesday","weekday"
0,2012-11-07,1240,"Wednesday","weekday"
0,2012-11-07,1245,"Wednesday","weekday"
0,2012-11-07,1250,"Wednesday","weekday"
0,2012-11-07,1255,"Wednesday","weekday"
76,2012-11-07,1300,"Wednesday","weekday"
147,2012-11-07,1305,"Wednesday","weekday"
155,2012-11-07,1310,"Wednesday","weekday"
7,2012-11-07,1315,"Wednesday","weekday"
0,2012-11-07,1320,"Wednesday","weekday"
98,2012-11-07,1325,"Wednesday","weekday"
12,2012-11-07,1330,"Wednesday","weekday"
0,2012-11-07,1335,"Wednesday","weekday"
0,2012-11-07,1340,"Wednesday","weekday"
0,2012-11-07,1345,"Wednesday","weekday"
0,2012-11-07,1350,"Wednesday","weekday"
22,2012-11-07,1355,"Wednesday","weekday"
16,2012-11-07,1400,"Wednesday","weekday"
0,2012-11-07,1405,"Wednesday","weekday"
0,2012-11-07,1410,"Wednesday","weekday"
0,2012-11-07,1415,"Wednesday","weekday"
0,2012-11-07,1420,"Wednesday","weekday"
0,2012-11-07,1425,"Wednesday","weekday"
0,2012-11-07,1430,"Wednesday","weekday"
0,2012-11-07,1435,"Wednesday","weekday"
0,2012-11-07,1440,"Wednesday","weekday"
0,2012-11-07,1445,"Wednesday","weekday"
0,2012-11-07,1450,"Wednesday","weekday"
0,2012-11-07,1455,"Wednesday","weekday"
0,2012-11-07,1500,"Wednesday","weekday"
0,2012-11-07,1505,"Wednesday","weekday"
65,2012-11-07,1510,"Wednesday","weekday"
7,2012-11-07,1515,"Wednesday","weekday"
143,2012-11-07,1520,"Wednesday","weekday"
60,2012-11-07,1525,"Wednesday","weekday"
17,2012-11-07,1530,"Wednesday","weekday"
0,2012-11-07,1535,"Wednesday","weekday"
0,2012-11-07,1540,"Wednesday","weekday"
266,2012-11-07,1545,"Wednesday","weekday"
0,2012-11-07,1550,"Wednesday","weekday"
0,2012-11-07,1555,"Wednesday","weekday"
0,2012-11-07,1600,"Wednesday","weekday"
0,2012-11-07,1605,"Wednesday","weekday"
0,2012-11-07,1610,"Wednesday","weekday"
0,2012-11-07,1615,"Wednesday","weekday"
0,2012-11-07,1620,"Wednesday","weekday"
0,2012-11-07,1625,"Wednesday","weekday"
0,2012-11-07,1630,"Wednesday","weekday"
0,2012-11-07,1635,"Wednesday","weekday"
0,2012-11-07,1640,"Wednesday","weekday"
0,2012-11-07,1645,"Wednesday","weekday"
0,2012-11-07,1650,"Wednesday","weekday"
0,2012-11-07,1655,"Wednesday","weekday"
0,2012-11-07,1700,"Wednesday","weekday"
79,2012-11-07,1705,"Wednesday","weekday"
115,2012-11-07,1710,"Wednesday","weekday"
0,2012-11-07,1715,"Wednesday","weekday"
7,2012-11-07,1720,"Wednesday","weekday"
0,2012-11-07,1725,"Wednesday","weekday"
0,2012-11-07,1730,"Wednesday","weekday"
0,2012-11-07,1735,"Wednesday","weekday"
260,2012-11-07,1740,"Wednesday","weekday"
491,2012-11-07,1745,"Wednesday","weekday"
0,2012-11-07,1750,"Wednesday","weekday"
0,2012-11-07,1755,"Wednesday","weekday"
7,2012-11-07,1800,"Wednesday","weekday"
13,2012-11-07,1805,"Wednesday","weekday"
0,2012-11-07,1810,"Wednesday","weekday"
16,2012-11-07,1815,"Wednesday","weekday"
0,2012-11-07,1820,"Wednesday","weekday"
0,2012-11-07,1825,"Wednesday","weekday"
0,2012-11-07,1830,"Wednesday","weekday"
58,2012-11-07,1835,"Wednesday","weekday"
35,2012-11-07,1840,"Wednesday","weekday"
0,2012-11-07,1845,"Wednesday","weekday"
7,2012-11-07,1850,"Wednesday","weekday"
0,2012-11-07,1855,"Wednesday","weekday"
0,2012-11-07,1900,"Wednesday","weekday"
53,2012-11-07,1905,"Wednesday","weekday"
104,2012-11-07,1910,"Wednesday","weekday"
37,2012-11-07,1915,"Wednesday","weekday"
0,2012-11-07,1920,"Wednesday","weekday"
39,2012-11-07,1925,"Wednesday","weekday"
52,2012-11-07,1930,"Wednesday","weekday"
60,2012-11-07,1935,"Wednesday","weekday"
0,2012-11-07,1940,"Wednesday","weekday"
0,2012-11-07,1945,"Wednesday","weekday"
0,2012-11-07,1950,"Wednesday","weekday"
27,2012-11-07,1955,"Wednesday","weekday"
66,2012-11-07,2000,"Wednesday","weekday"
33,2012-11-07,2005,"Wednesday","weekday"
0,2012-11-07,2010,"Wednesday","weekday"
36,2012-11-07,2015,"Wednesday","weekday"
0,2012-11-07,2020,"Wednesday","weekday"
0,2012-11-07,2025,"Wednesday","weekday"
0,2012-11-07,2030,"Wednesday","weekday"
0,2012-11-07,2035,"Wednesday","weekday"
0,2012-11-07,2040,"Wednesday","weekday"
17,2012-11-07,2045,"Wednesday","weekday"
19,2012-11-07,2050,"Wednesday","weekday"
0,2012-11-07,2055,"Wednesday","weekday"
0,2012-11-07,2100,"Wednesday","weekday"
0,2012-11-07,2105,"Wednesday","weekday"
0,2012-11-07,2110,"Wednesday","weekday"
42,2012-11-07,2115,"Wednesday","weekday"
39,2012-11-07,2120,"Wednesday","weekday"
0,2012-11-07,2125,"Wednesday","weekday"
0,2012-11-07,2130,"Wednesday","weekday"
0,2012-11-07,2135,"Wednesday","weekday"
0,2012-11-07,2140,"Wednesday","weekday"
8,2012-11-07,2145,"Wednesday","weekday"
0,2012-11-07,2150,"Wednesday","weekday"
0,2012-11-07,2155,"Wednesday","weekday"
0,2012-11-07,2200,"Wednesday","weekday"
0,2012-11-07,2205,"Wednesday","weekday"
0,2012-11-07,2210,"Wednesday","weekday"
0,2012-11-07,2215,"Wednesday","weekday"
